ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
51120,21139,0.55,-69.6,-72.0,-1.09,4,6,2.92,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,2,1,-1,1,0.55,0.56
51122,21140,0.54,-69.7,-73.4,-1.03,4,6,3.31,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,2,1,-1,1,0.54,0.56
51124,21141,0.53,-69.4,-72.0,-1.04,4,5,3.77,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,2,1,-1,1,0.54,0.56
51126,21142,0.53,-69.7,-73.6,-1.18,4,6,3.30,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,2,1,-1,1,0.54,0.56
51129,21143,0.53,-69.8,-72.7,-1.16,4,5,3.64,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,2,1,-1,1,0.53,0.55
51131,21144,0.55,-69.7,-73.7,-1.21,4,6,3.13,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,2,1,-1,1,0.53,0.55
51133,21145,0.57,-70.1,-73.0,-1.13,4,5,3.50,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,2,1,-1,1,0.53,0.55
51135,21146,0.62,-69.6,-71.7,-1.21,4,6,2.97,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,2,1,-1,1,0.55,0.55
51138,21147,0.60,-69.7,-72.7,-1.21,4,6,3.34,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.57,0.55
51140,21148,0.59,-69.8,-72.1,-1.15,4,6,2.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.59,0.56
51142,21149,0.55,-66.0,-69.0,-1.07,4,5,3.59,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.59,0.56
51144,21150,0.51,-69.6,-73.7,-1.06,4,6,3.02,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.59,0.56
51146,21151,0.63,-69.7,-72.7,-1.01,4,7,2.14,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.59,0.56
51149,21152,0.53,-69.7,-72.0,-1.10,4,6,2.98,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.55,0.56
51151,21153,0.55,-69.7,-72.7,-1.04,4,6,3.25,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.55,0.56
51153,21154,0.58,-69.7,-73.8,-1.10,4,6,3.05,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.55,0.56
51155,21155,0.55,-69.7,-73.0,-1.18,4,6,3.33,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,4,0,1,0.55,0.56
51157,21156,0.68,-69.8,-72.0,-0.94,4,6,2.73,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.55,0.56
51160,21157,0.53,-69.8,-73.0,-1.04,4,5,3.58,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.55,0.56
51162,21158,0.52,-69.6,-71.9,-1.24,4,6,2.88,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.55,0.56
51164,21159,0.66,-66.2,-67.8,-1.07,4,7,1.91,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.55,0.56
51166,21160,0.58,-69.8,-72.2,-0.97,4,6,2.88,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.58,0.56
51168,21161,0.51,-69.7,-73.3,-1.15,4,6,3.28,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.53,0.56
51171,21162,0.67,-69.8,-72.1,-1.00,4,6,2.70,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.58,0.56
51173,21163,0.56,-70.3,-73.7,-1.00,4,5,3.47,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.58,0.56
51175,21164,0.51,-69.6,-72.1,-1.27,4,6,2.80,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,5,3,1,0.56,0.56
51177,21165,0.60,-69.8,-73.0,-1.07,4,6,3.02,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.56,0.56
51179,21166,0.54,-69.8,-72.1,-1.12,4,6,2.91,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.56,0.56
51182,21167,0.58,-69.7,-73.1,-1.03,4,6,3.27,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.56,0.56
51184,21168,0.55,-70.0,-72.5,-1.04,4,6,2.83,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.55,0.56
51186,21169,0.55,-70.0,-73.7,-1.09,4,6,3.30,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.55,0.56
51188,21170,0.53,-69.8,-72.4,-1.15,4,6,2.77,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.55,0.56
51191,21171,0.62,-70.0,-73.7,-0.97,4,6,3.09,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.55,0.56
51193,21172,0.68,-70.0,-71.6,-1.06,4,7,1.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.55,0.56
51195,21173,0.63,-70.0,-72.1,-1.07,4,6,2.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,3,-1,1,0.62,0.56
51197,21174,0.65,-69.8,-71.5,-1.07,4,7,1.95,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.63,0.57
51199,21175,0.62,-70.0,-74.2,-1.10,4,6,3.09,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.63,0.57
51202,21176,0.59,-69.8,-71.6,-1.03,4,6,2.98,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.63,0.57
51204,21177,0.57,-70.0,-72.4,-1.22,4,6,2.75,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.62,0.57
51206,21178,0.53,-69.8,-73.1,-1.03,4,6,3.27,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.59,0.57
51208,21179,0.54,-69.8,-72.1,-1.16,4,6,2.66,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.57,0.57
51211,21180,0.50,-69.8,-73.6,-1.21,4,6,3.28,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.54,0.57
51213,21181,0.53,-69.7,-72.3,-1.16,4,6,2.75,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.53,0.57
51215,21182,0.53,-69.8,-73.7,-1.15,4,6,3.22,0,0,0,0,0,-14,10,1035,1,1,35,35,0,0,0,5,1,2,1,0.53,0.57
51231,21183,0.55,-78.6,-81.4,-1.10,4,6,2.41,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-1,2,1,0.53,0.57
51232,21184,0.64,-70.1,-72.8,-1.07,4,7,2.02,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-1,2,1,0.53,0.56
51235,21185,0.58,-70.0,-74.3,-1.12,4,6,3.03,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-1,2,1,0.55,0.56
51237,21186,0.58,-66.2,-69.3,-1.07,4,6,3.23,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.58,0.56
51239,21187,0.57,-69.8,-72.1,-1.10,4,6,2.72,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.58,0.57
51241,21188,0.54,-69.8,-73.2,-0.98,4,6,3.33,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.58,0.57
51243,21189,0.55,-69.8,-72.4,-1.16,4,6,2.75,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.57,0.57
51246,21190,0.54,-69.8,-71.7,-1.27,4,6,2.98,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.55,0.57
51248,21191,0.53,-69.7,-72.4,-1.07,4,6,2.73,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.54,0.56
51250,21192,0.55,-69.8,-71.8,-1.13,4,6,3.00,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.54,0.56
51252,21193,0.51,-69.8,-72.5,-1.15,4,6,2.66,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.54,0.56
51255,21194,0.53,-69.8,-73.9,-1.13,4,6,3.03,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,4,-1,3,1,0.53,0.56
51257,21195,0.55,-69.7,-72.5,-1.10,4,6,2.47,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.53,0.56
51259,21196,0.56,-69.8,-71.9,-1.10,4,6,2.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.55,0.56
51261,21197,0.56,-78.6,-81.5,-1.10,4,6,2.36,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.55,0.56
51263,21198,0.56,-70.0,-72.1,-1.15,4,6,2.80,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.56,0.56
51266,21199,0.53,-78.6,-81.7,-1.03,4,7,2.34,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.56,0.56
51268,21200,0.56,-70.0,-72.3,-1.10,4,6,2.81,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.56,0.56
51270,21201,0.55,-73.4,-76.8,-1.04,4,6,3.38,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.56,0.56
51272,21202,0.57,-69.8,-72.2,-1.16,4,6,2.70,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.56,0.56
51275,21203,0.55,-69.7,-73.3,-1.09,4,6,3.23,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,5,-5,3,1,0.55,0.56
51277,21204,0.60,-70.1,-72.4,-1.16,4,7,2.27,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.56,0.56
51279,21205,0.59,-73.5,-77.1,-1.07,4,6,3.23,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.57,0.56
51281,21206,0.51,-69.8,-72.2,-1.15,4,6,2.67,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.57,0.56
51283,21207,0.60,-70.1,-72.1,-1.03,4,6,2.80,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.59,0.56
51286,21208,0.53,-78.8,-81.5,-1.10,4,5,3.63,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.59,0.56
51288,21209,0.53,-69.8,-73.6,-1.19,4,6,3.03,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.53,0.56
51290,21210,0.65,-70.1,-71.7,-1.15,4,7,1.97,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.53,0.56
51292,21211,0.58,-70.0,-73.9,-0.95,4,6,3.05,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.58,0.56
51295,21212,0.60,-70.0,-72.6,-1.18,4,7,2.14,0,0,0,0,0,-14,8,1036,1,1,35,35,0,0,0,6,2,0,1,0.58,0.56
51297,21213,0.56,-70.0,-71.9,-1.16,4,6,2.92,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.58,0.56
51299,21214,0.56,-70.0,-73.0,-1.09,4,5,3.48,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.58,0.56
51301,21215,0.53,-73.7,-77.5,-1.10,4,6,3.09,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.56,0.56
51303,21216,0.55,-69.8,-72.6,-1.06,4,6,3.38,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.56,0.56
51306,21217,0.63,-70.0,-72.1,-0.98,4,6,2.80,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.56,0.56
51308,21218,0.53,-78.8,-81.8,-1.12,4,5,3.45,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.55,0.56
51310,21219,0.53,-69.8,-71.8,-1.06,4,6,2.91,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.53,0.56
51312,21220,0.59,-70.0,-71.7,-1.13,4,7,1.94,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.55,0.56
51314,21221,0.57,-69.7,-72.0,-1.06,4,6,2.84,0,0,0,0,0,-14,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.57,0.56
51317,21222,0.55,-73.4,-76.6,-1.00,4,6,3.20,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.55,0.56
51319,21223,0.57,-73.9,-75.9,-1.12,4,6,2.81,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.57,0.56
51321,21224,0.55,-78.9,-82.1,-1.12,4,6,3.36,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.57,0.56
51323,21225,0.54,-70.0,-72.1,-1.10,4,6,2.91,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.55,0.56
51325,21226,0.53,-73.4,-76.7,-1.18,4,6,3.27,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.55,0.56
51328,21227,0.56,-70.0,-72.5,-1.04,4,6,2.83,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.55,0.56
51330,21228,0.56,-73.4,-76.7,-1.04,4,6,3.14,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.55,0.56
51332,21229,0.53,-69.8,-72.6,-1.04,4,6,2.80,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.54,0.56
51334,21230,0.59,-70.0,-71.9,-0.97,4,6,2.95,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-2,4,1,0.56,0.56
51337,21231,0.56,-78.7,-81.3,-1.01,4,6,2.41,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.56,0.56
51339,21232,0.59,-69.8,-72.0,-0.98,4,6,2.95,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.56,0.56
51341,21233,0.57,-69.8,-72.8,-1.00,4,6,3.34,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.57,0.56
51343,21234,0.54,-69.7,-71.8,-1.07,4,6,2.88,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.57,0.56
51345,21235,0.57,-73.4,-76.5,-1.04,4,6,3.19,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.57,0.56
51348,21236,0.53,-69.8,-72.0,-1.10,4,6,2.70,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.57,0.56
51350,21237,0.58,-69.8,-73.2,-0.95,4,6,3.20,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.57,0.56
51352,21238,0.54,-70.1,-72.5,-1.03,4,5,3.66,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.54,0.56
51354,21239,0.59,-70.0,-73.1,-1.00,4,6,3.03,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,-1,1,0.57,0.56
51357,21240,0.54,-66.5,-68.9,-0.89,4,5,3.64,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,3,0,0,1,0.54,0.56
51359,21241,0.57,-70.0,-71.8,-1.01,4,7,1.78,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,3,0,0,1,0.57,0.56
51361,21242,0.53,-70.1,-72.8,-1.07,4,6,2.81,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,3,0,0,1,0.54,0.56
51363,21243,0.52,-69.8,-73.8,-1.15,4,6,3.11,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,3,0,0,1,0.54,0.56
51365,21244,0.61,-70.1,-72.7,-1.13,4,7,2.22,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,3,0,0,1,0.54,0.56
51368,21245,0.56,-73.4,-76.9,-1.09,4,6,3.02,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,3,0,0,1,0.56,0.56
51370,21246,0.55,-70.1,-73.0,-1.07,4,5,3.47,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,3,0,0,1,0.55,0.56
51385,21247,0.55,-69.8,-72.1,-1.09,4,6,2.94,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,3,0,0,1,0.55,0.56
51387,21248,0.58,-70.0,-72.3,-1.00,4,6,2.63,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,-4,-1,1,0.56,0.56
51389,21249,0.55,-73.4,-76.4,-1.10,4,7,2.28,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,-4,-1,1,0.55,0.56
51392,21250,0.68,-70.0,-71.5,-1.22,4,7,1.98,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,-4,-1,1,0.55,0.56
51394,21251,0.59,-69.8,-71.6,-1.10,4,6,2.95,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,-4,-1,1,0.58,0.56
51396,21252,0.53,-69.8,-72.3,-0.95,4,6,2.64,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.58,0.56
51398,21253,0.57,-73.4,-77.1,-1.16,4,6,3.06,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.57,0.56
51401,21254,0.55,-69.7,-72.3,-1.09,4,6,2.44,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.57,0.56
51403,21255,0.65,-70.1,-72.3,-1.04,4,6,2.80,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.57,0.56
51405,21256,0.55,-66.5,-69.2,-1.12,4,5,3.59,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.55,0.56
51407,21257,0.53,-69.8,-71.9,-0.92,4,6,3.00,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.55,0.56
51409,21258,0.67,-73.5,-75.3,-1.03,4,7,1.98,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.55,0.56
51412,21259,0.58,-69.8,-71.9,-1.06,4,6,2.91,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.58,0.56
51414,21260,0.53,-73.4,-76.3,-1.18,4,6,3.31,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,3,0,3,1,0.55,0.56
51416,21261,0.63,-70.1,-72.4,-1.09,4,6,2.81,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.58,0.56
51418,21262,0.54,-78.7,-81.6,-1.04,4,6,2.41,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.58,0.56
51420,21263,0.53,-69.8,-71.8,-1.04,4,6,2.78,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.54,0.56
51423,21264,0.54,-70.0,-72.9,-1.07,4,5,3.59,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.54,0.56
51425,21265,0.55,-69.8,-72.0,-1.01,4,6,2.92,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.54,0.56
51427,21266,0.55,-78.9,-82.0,-1.15,4,6,3.33,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.54,0.56
51429,21267,0.56,-70.0,-72.2,-1.06,4,6,2.91,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.55,0.56
51431,21268,0.53,-73.4,-76.6,-1.03,4,6,3.19,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.55,0.56
51434,21269,0.64,-70.1,-72.1,-1.04,4,7,2.27,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,5,6,1,0.55,0.56
51436,21270,0.58,-73.5,-76.5,-1.07,4,7,2.16,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.56,0.56
51438,21271,0.64,-69.8,-72.3,-1.03,4,6,2.78,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.58,0.56
51440,21272,0.58,-70.0,-73.1,-1.10,4,6,3.17,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.58,0.56
51442,21273,0.53,-70.0,-72.3,-1.00,4,6,2.83,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.58,0.56
51445,21274,0.53,-70.0,-73.4,-1.22,4,6,3.14,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.58,0.56
51447,21275,0.61,-70.0,-72.2,-1.19,4,7,2.31,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.58,0.56
51449,21276,0.57,-73.4,-76.6,-1.10,4,6,3.13,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.57,0.56
51451,21277,0.58,-70.0,-72.6,-1.13,4,5,3.66,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.57,0.57
51453,21278,0.56,-78.9,-82.3,-1.07,4,6,3.28,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,5,1,1,0.57,0.57
51456,21279,0.53,-69.7,-72.0,-0.98,4,6,2.69,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.57,0.57
51458,21280,0.58,-70.1,-72.0,-1.19,4,6,2.94,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.57,0.57
51460,21281,0.57,-70.0,-72.5,-1.07,4,6,2.61,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.57,0.57
51462,21282,0.57,-69.8,-73.5,-1.07,4,6,3.03,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.57,0.57
51464,21283,0.67,-70.1,-72.8,-1.12,4,5,3.56,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.57,0.57
51467,21284,0.54,-78.9,-82.3,-1.06,4,6,3.23,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.57,0.57
51469,21285,0.53,-69.8,-72.3,-1.16,4,6,2.52,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.57,0.57
51471,21286,0.65,-70.1,-72.1,-1.00,4,6,2.88,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.57,0.57
51473,21287,0.55,-70.0,-72.8,-1.03,4,5,3.69,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,6,2,2,1,0.55,0.57
51475,21288,0.52,-69.8,-73.5,-1.07,4,6,3.09,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.54,0.57
51478,21289,0.68,-73.6,-75.3,-1.09,4,7,1.91,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.55,0.57
51480,21290,0.57,-69.8,-71.8,-1.04,4,6,2.92,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.57,0.57
51482,21291,0.56,-70.0,-72.8,-1.04,4,5,3.42,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.56,0.57
51484,21292,0.62,-70.1,-72.2,-1.09,4,6,2.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.57,0.57
51486,21293,0.56,-78.8,-81.5,-1.07,4,6,2.48,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.57,0.57
51489,21294,0.53,-70.0,-71.9,-0.92,4,6,2.98,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.56,0.57
51491,21295,0.65,-70.0,-71.7,-1.12,4,7,1.95,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.56,0.57
51493,21296,0.57,-69.8,-71.9,-1.18,4,6,2.88,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,2,2,1,0.57,0.57
51495,21297,0.56,-73.4,-76.3,-1.12,4,6,3.34,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.56,0.57
51497,21298,0.62,-70.0,-72.3,-1.07,4,6,2.78,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.57,0.57
51500,21299,0.57,-70.0,-73.2,-1.09,4,6,3.31,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.57,0.57
51502,21300,0.57,-70.0,-72.3,-1.09,4,6,2.73,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.57,0.57
51504,21301,0.57,-73.4,-76.6,-1.10,4,6,3.22,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.57,0.57
51506,21302,0.53,-70.0,-72.3,-1.04,4,6,2.80,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.57,0.57
51509,21303,0.53,-70.0,-73.5,-1.19,4,6,3.23,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.57,0.57
51511,21304,0.53,-69.8,-72.3,-1.18,4,6,2.75,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.53,0.57
51513,21305,0.57,-70.0,-73.8,-1.12,4,6,3.16,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,1,-2,2,1,0.53,0.56
51515,21306,0.54,-69.8,-72.5,-1.12,4,6,2.61,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,0,0,1,0.53,0.56
51518,21307,0.52,-70.0,-74.0,-1.09,4,6,3.20,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,0,0,1,0.53,0.56
51520,21308,0.56,-70.1,-72.9,-0.95,4,5,3.53,0,0,0,0,0,-15,9,1035,1,1,35,35,0,0,0,5,0,0,1,0.54,0.56
