254622,37863,0.64,-64.3,-65.4,-1.01,4,7,1.11,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,5,1,3,1,0.63,0.64
254624,37864,0.63,-64.4,-65.9,-1.22,4,7,1.53,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,5,1,3,1,0.63,0.64
254627,37865,0.63,-64.8,-66.8,-1.04,4,7,0.95,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.63,0.63
254629,37866,0.62,-63.6,-65.0,-1.22,4,7,1.42,0,0,0,0,0,-26,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.63,0.63
254631,37867,0.63,-64.4,-66.3,-1.03,4,7,1.86,0,0,0,0,0,-26,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.63,0.63
254633,37868,0.62,-64.4,-65.8,-1.04,4,7,1.19,0,0,0,0,0,-26,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.63,0.63
254635,37869,0.63,-64.0,-65.5,-1.18,4,7,1.61,0,0,0,0,0,-26,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.63,0.63
254638,37870,0.63,-64.4,-66.3,-0.98,4,7,1.00,0,0,0,0,0,-26,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.63,0.63
254640,37871,0.62,-64.0,-65.3,-1.21,4,7,1.45,0,0,0,0,0,-26,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.63,0.63
254642,37872,0.59,-64.4,-66.3,-1.30,4,7,1.83,0,0,0,0,0,-26,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.62,0.63
254644,37873,0.64,-64.3,-65.4,-1.01,4,7,1.23,0,0,0,0,0,-26,6,1035,1,1,35,35,0,0,0,3,1,0,1,0.63,0.63
254647,37874,0.65,-64.1,-65.6,-1.07,4,7,1.61,0,0,0,0,0,-26,6,1032,1,1,35,35,0,0,0,0,-4,2,1,0.63,0.63
254649,37875,0.62,-64.8,-66.3,-1.10,4,7,1.06,0,0,0,0,0,-26,6,1032,1,1,35,35,0,0,0,0,-4,2,1,0.62,0.63
254651,37876,0.61,-64.8,-66.4,-1.12,4,7,1.52,0,0,0,0,0,-26,6,1032,1,1,35,35,0,0,0,0,-4,2,1,0.62,0.63
254667,37877,0.63,-64.0,-65.4,-1.09,4,7,1.34,0,0,0,0,0,-26,6,1032,1,1,35,35,0,0,0,0,-4,2,1,0.63,0.63
254668,37878,0.63,-64.4,-65.8,-1.07,4,7,1.22,0,0,0,0,0,-27,5,1033,1,1,35,35,0,0,0,3,-2,4,1,0.63,0.63
254671,37879,0.61,-64.3,-65.5,-1.21,4,7,1.64,0,0,0,0,0,-27,5,1033,1,1,35,35,0,0,0,3,-2,4,1,0.62,0.63
254673,37880,0.61,-63.6,-65.7,-1.24,4,7,1.00,0,0,0,0,0,-27,5,1033,1,1,35,35,0,0,0,3,-2,4,1,0.61,0.63
254675,37881,0.61,-62.0,-63.5,-1.18,4,7,1.39,0,0,0,0,0,-27,5,1033,1,1,35,35,0,0,0,3,-2,4,1,0.61,0.63
254677,37882,0.63,-64.4,-66.1,-1.22,4,7,1.73,0,0,0,0,0,-27,5,1033,1,1,35,35,0,0,0,3,-2,4,1,0.61,0.63
254680,37883,0.63,-64.6,-66.1,-1.04,4,7,1.11,0,0,0,0,0,-27,5,1033,1,1,35,35,0,0,0,3,-2,4,1,0.61,0.63
254682,37884,0.62,-64.6,-66.1,-1.09,4,7,1.58,0,0,0,0,0,-27,5,1033,1,1,35,35,0,0,0,3,-2,4,1,0.62,0.63
254684,37885,0.60,-68.4,-70.0,-1.19,4,7,1.02,0,0,0,0,0,-27,5,1033,1,1,35,35,0,0,0,3,-2,4,1,0.62,0.63
254686,37886,0.60,-64.4,-65.6,-1.16,4,7,1.27,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.63
254689,37887,0.63,-64.3,-65.8,-1.10,4,7,1.73,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.62
254691,37888,0.62,-64.0,-65.2,-1.09,4,7,1.03,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.62
