ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt
84526,36040,2.03,-79.7,-82.8,-1.19,4,7,1.22,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,2,-1,3,0,2.81
84528,36041,2.08,-79.6,-105.7,-1.13,2,3,6.38,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,2,-1,3,0,2.81
84531,36042,1.89,-79.8,-82.5,-1.15,4,7,2.00,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,2,-1,3,0,2.81
84533,36043,2.81,-79.5,-82.4,-1.06,4,7,1.28,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,2,-1,3,1,2.81
84535,36044,2.71,-79.5,-82.2,-1.18,4,7,1.83,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,2,-1,3,1,2.77
84537,36045,2.78,-79.7,-82.9,-1.13,4,7,2.28,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,1,2.78
84539,36046,2.83,-79.7,-82.4,-1.24,4,7,1.22,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,1,2.81
84541,36047,2.78,-79.7,-82.3,-1.15,4,7,2.00,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,1,2.78
84544,36048,2.76,-79.7,-82.6,-1.24,4,6,2.48,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,1,2.78
84546,36049,1.33,-79.8,-107.0,-1.06,2,2,7.03,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,0,2.78
84548,36050,2.76,-79.8,-83.0,-1.22,4,6,2.41,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,1,2.78
84550,36051,2.78,-79.6,-82.3,-1.13,4,7,1.39,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,1,2.78
84552,36052,2.06,-79.7,-105.5,-1.09,2,2,6.89,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,0,2.78
84554,36053,2.82,-79.9,-82.5,-1.22,4,7,1.22,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,1,2.78
84556,36054,2.82,-79.7,-82.3,-1.22,4,7,1.73,0,0,0,0,0,-14,-27,1035,1,1,35,35,0,0,0,2,1,0,1,2.78
84559,36055,2.82,-79.8,-82.3,-1.28,4,7,0.97,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,1,2.82
84561,36056,2.80,-79.6,-82.2,-1.13,4,7,1.61,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,1,2.82
84563,36057,2.82,-79.7,-82.3,-1.09,4,7,2.00,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,1,2.82
84565,36058,2.80,-79.8,-82.5,-0.95,4,7,1.56,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,1,2.82
84567,36059,2.80,-79.8,-82.4,-1.12,4,7,2.00,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,1,2.80
84569,36060,2.79,-79.7,-82.7,-1.22,4,7,1.31,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,1,2.80
84571,36061,1.98,-79.7,-82.4,-1.22,4,7,1.84,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,0,2.80
84574,36062,2.80,-79.7,-82.8,-1.12,4,7,1.16,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,1,2.80
84576,36063,2.10,-79.5,-106.4,-1.16,2,3,6.17,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,0,1,0,2.80
84578,36064,2.80,-79.6,-83.0,-1.24,4,7,1.02,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,1,2.80
84580,36065,2.77,-79.8,-82.6,-1.15,4,6,2.53,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,1,2.80
84582,36066,2.77,-79.8,-82.4,-1.10,4,7,2.00,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,1,2.79
84584,36067,2.78,-79.7,-82.7,-1.15,4,7,1.30,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,1,2.78
84586,36068,2.73,-79.7,-82.4,-1.19,4,7,2.00,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,1,2.77
84589,36069,2.78,-79.7,-82.9,-1.19,4,7,2.14,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,1,2.77
84591,36070,2.06,-79.5,-106.5,-1.19,2,3,6.28,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,0,2.77
84593,36071,2.80,-79.7,-82.3,-1.13,4,7,0.95,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,1,2.78
84595,36072,2.75,-79.8,-82.7,-1.15,4,6,2.59,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,0,0,2,1,2.78
84597,36073,2.79,-79.8,-82.4,-1.00,4,7,1.84,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,1,2.78
84599,36074,2.77,-79.6,-82.8,-1.13,4,7,2.22,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,1,2.78
84601,36075,2.75,-79.6,-82.3,-1.15,4,7,1.69,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,1,2.77
84604,36076,2.77,-79.5,-82.2,-1.19,4,7,1.00,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,1,2.77
84606,36077,2.03,-79.7,-106.8,-1.19,2,2,6.63,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,0,2.77
84608,36078,2.80,-79.5,-82.2,-1.19,4,7,1.89,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,1,2.77
84610,36079,2.78,-79.6,-82.7,-1.21,4,7,1.27,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,1,2.77
84612,36080,2.01,-79.5,-82.2,-1.04,4,7,1.70,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,0,2.77
84614,36081,2.04,-79.5,-107.1,-1.16,2,2,7.38,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,3,0,0,2.77
84616,36082,2.82,-79.6,-82.4,-1.10,4,7,1.45,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,1,2.78
84619,36083,2.84,-79.6,-82.2,-1.18,4,7,2.00,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,1,2.80
84621,36084,2.79,-79.8,-82.7,-1.18,4,7,1.28,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,1,2.80
84623,36085,2.80,-79.5,-82.2,-1.24,4,7,1.73,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,1,2.80
84625,36086,2.80,-79.5,-82.7,-1.24,4,7,1.19,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,1,2.80
84627,36087,2.08,-79.7,-105.7,-1.21,2,3,6.33,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,0,2.80
84629,36088,2.83,-79.4,-82.7,-1.24,4,7,2.03,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,1,2.80
84632,36089,1.99,-79.7,-107.1,-1.10,2,1,7.80,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,0,2.80
84634,36090,2.79,-79.8,-82.4,-1.10,4,7,1.92,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,1,2.80
84636,36091,2.81,-79.8,-82.4,-1.25,4,7,1.97,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,4,2,3,1,2.80
84638,36092,2.02,-79.7,-105.6,-1.19,2,2,6.77,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,5,1,3,0,2.80
84640,36093,2.82,-79.7,-82.3,-1.07,4,7,2.00,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,5,1,3,1,2.81
84642,36094,2.75,-79.6,-82.5,-1.10,4,7,2.00,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,5,1,3,1,2.81
84658,36095,1.98,-79.8,-82.5,-1.10,4,7,2.00,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,5,1,3,0,2.81
84659,36096,2.05,-79.7,-82.3,-1.28,4,7,1.69,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,1,0,0,0,2.81
84662,36097,2.83,-79.5,-82.6,-1.19,4,7,2.03,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,1,0,0,1,2.81
84664,36098,2.30,-79.6,-82.2,-1.06,4,7,1.44,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,1,0,0,0,2.81
84666,36099,2.80,-79.7,-83.1,-1.04,4,7,2.03,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,1,0,0,1,2.81
84668,36100,2.28,-79.7,-82.7,-1.12,4,6,2.56,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,1,0,0,0,2.81
84670,36101,2.27,-79.8,-100.8,-1.19,2,4,5.28,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,1,0,0,0,2.81
84672,36102,2.78,-79.8,-82.8,-1.13,4,7,1.17,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,1,0,0,1,2.80
84674,36103,2.00,-79.7,-105.8,-1.03,2,1,7.89,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,1,0,0,0,2.80
84677,36104,2.23,-79.7,-99.1,-1.15,2,3,5.67,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,0,2.80
84679,36105,2.76,-79.7,-82.7,-1.19,4,6,2.61,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,1,2.78
84681,36106,2.75,-79.8,-82.4,-1.15,4,7,2.00,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,1,2.78
84683,36107,1.94,-79.6,-106.7,-1.19,2,2,6.72,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,0,2.78
84685,36108,2.16,-79.5,-102.3,-1.18,2,3,5.86,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,0,2.78
84687,36109,2.68,-79.6,-82.9,-1.06,4,7,2.16,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,1,2.76
84690,36110,2.08,-79.8,-82.6,-1.18,4,7,1.22,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,0,2.76
84692,36111,2.07,-79.7,-104.4,-1.13,2,2,6.69,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,0,2.76
84694,36112,2.80,-79.7,-82.7,-1.06,4,7,2.31,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,1,2,1,2.76
84696,36113,2.81,-79.6,-82.2,-1.19,4,7,1.63,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,4,2,-1,1,2.76
84698,36114,2.01,-79.8,-106.5,-1.21,2,2,7.33,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,0,2.76
84700,36115,2.75,-79.7,-82.5,-1.07,4,7,2.00,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,1,2.75
84702,36116,2.75,-79.7,-83.2,-1.18,4,7,2.06,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,1,2.75
84705,36117,2.85,-79.7,-82.3,-1.19,4,7,1.00,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,1,2.80
84707,36118,2.79,-79.6,-82.4,-1.19,4,7,2.00,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,1,2.79
84709,36119,2.80,-79.8,-82.4,-1.10,4,7,0.98,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,1,2.79
84711,36120,2.76,-79.8,-82.5,-1.15,4,7,1.53,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,1,2.79
84713,36121,2.82,-79.7,-82.3,-1.15,4,7,1.73,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,1,2.80
84715,36122,2.84,-79.6,-82.6,-1.04,4,7,1.23,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,5,2,-1,1,2.80
84718,36123,2.80,-79.6,-82.3,-1.06,4,7,1.78,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,1,2.80
84720,36124,2.80,-79.7,-82.3,-1.22,4,7,2.00,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,1,2.80
84722,36125,2.02,-79.7,-106.3,-1.15,2,2,6.61,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,0,2.80
84724,36126,2.02,-79.6,-107.8,-1.15,2,2,7.02,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,0,2.80
84726,36127,2.81,-79.5,-82.6,-1.12,4,7,1.30,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,1,2.81
84728,36128,2.69,-79.5,-82.3,-1.13,4,7,2.00,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,1,2.80
84730,36129,2.84,-79.7,-83.0,-1.21,4,7,1.03,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,1,2.80
84733,36130,2.04,-79.8,-106.1,-1.12,2,2,6.55,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,0,2.80
84735,36131,2.82,-79.6,-82.3,-1.15,4,7,1.00,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,2,0,1,2.81
84737,36132,2.02,-79.8,-82.7,-1.13,4,6,2.39,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,0,2.81
84739,36133,2.77,-79.7,-82.3,-1.15,4,7,1.88,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,1,2.81
84741,36134,1.97,-79.5,-82.7,-1.18,4,7,2.14,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,0,2.81
84743,36135,2.78,-79.6,-82.3,-1.18,4,7,1.41,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,1,2.78
84746,36136,2.20,-79.8,-82.4,-1.28,4,7,1.97,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,0,2.78
84748,36137,2.83,-79.5,-82.6,-1.12,4,7,1.23,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,1,2.82
84750,36138,2.13,-79.8,-82.3,-1.21,4,7,1.48,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,0,2.82
84752,36139,2.79,-79.6,-82.3,-1.06,4,7,2.00,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,1,2.79
84754,36140,2.84,-79.6,-82.4,-1.10,4,7,1.13,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,-1,1,2.79
84757,36141,2.01,-79.8,-82.5,-1.07,4,7,2.00,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,0,2.79
84759,36142,2.09,-79.5,-104.4,-1.25,2,2,6.95,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,0,2.79
84761,36143,2.69,-79.5,-82.4,-1.21,4,7,2.00,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,1,2.79
84763,36144,2.04,-79.6,-106.3,-1.12,2,2,6.98,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,0,2.79
84765,36145,2.82,-79.5,-82.5,-1.13,4,7,2.22,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,1,2.82
84767,36146,2.04,-79.8,-82.4,-1.10,4,7,1.69,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,0,2.82
84770,36147,2.80,-79.6,-82.3,-1.07,4,7,1.97,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,1,2.80
84772,36148,2.83,-79.5,-82.3,-1.06,4,7,1.31,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,1,2.82
84774,36149,2.16,-79.6,-105.8,-1.15,2,3,6.27,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,4,0,-1,0,2.82
84776,36150,2.79,-79.7,-82.9,-1.18,4,7,1.11,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,1,2.80
84778,36151,2.80,-79.6,-82.3,-1.18,4,7,1.48,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,1,2.80
84780,36152,2.86,-79.6,-82.2,-1.06,4,7,2.00,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,1,2.80
84783,36153,2.79,-79.6,-82.6,-1.19,4,7,1.31,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,1,2.80
84785,36154,2.76,-79.8,-82.5,-1.06,4,7,1.84,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,1,2.79
84787,36155,2.15,-79.8,-82.4,-1.18,4,7,2.00,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,0,2.79
84789,36156,2.07,-79.5,-82.3,-1.13,4,7,1.47,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,0,2.79
84791,36157,2.81,-79.5,-82.2,-1.15,4,7,2.00,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,1,2.80
84793,36158,2.33,-79.7,-82.8,-1.03,4,6,2.50,0,0,0,0,0,-13,-29,1036,1,1,35,35,0,0,0,6,-1,0,0,2.80
84809,36159,2.08,-79.7,-105.6,-1.15,2,3,6.42,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,1,0,2,0,2.80
84811,36160,1.97,-79.8,-106.5,-1.15,2,1,7.91,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,1,0,2,0,2.80
84813,36161,2.04,-79.6,-107.8,-1.10,2,2,7.03,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,1,0,2,0,2.80
84815,36162,1.29,-79.5,-107.4,-1.10,2,3,6.22,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,1,0,2,0,2.80
84817,36163,2.75,-79.7,-82.5,-1.13,4,7,2.00,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,1,2.79
84819,36164,2.19,-79.5,-104.5,-1.13,2,4,5.38,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,0,2.79
84821,36165,2.73,-79.6,-82.4,-1.15,4,7,2.00,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,1,2.76
84824,36166,2.80,-79.5,-82.1,-1.22,4,7,2.00,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,1,2.76
84826,36167,2.82,-79.5,-82.5,-1.19,4,7,1.28,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,1,2.80
84828,36168,2.82,-79.7,-82.4,-1.01,4,7,1.69,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,1,2.80
84830,36169,2.84,-79.6,-82.1,-1.16,4,7,1.98,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,1,2.82
84832,36170,2.76,-79.6,-82.3,-1.10,4,7,2.00,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,1,2.82
84834,36171,2.07,-79.8,-105.7,-1.12,2,2,6.86,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,4,1,0,0,2.82
84836,36172,2.12,-79.8,-103.4,-1.18,2,3,5.78,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,0,2.82
84839,36173,2.82,-79.7,-82.3,-1.22,4,7,1.69,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,1,2.82
84841,36174,2.80,-79.7,-82.9,-1.00,4,7,2.14,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,1,2.82
84843,36175,2.07,-79.8,-82.5,-1.07,4,7,1.69,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,0,2.82
84845,36176,2.81,-79.6,-82.2,-1.25,4,7,1.77,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,1,2.81
84847,36177,2.81,-79.5,-82.4,-1.13,4,7,1.27,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,1,2.81
84849,36178,2.83,-79.6,-82.3,-1.10,4,7,1.77,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,1,2.81
84852,36179,2.79,-79.7,-82.9,-1.10,4,7,2.14,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,1,2.81
84854,36180,2.74,-79.8,-82.6,-1.16,4,6,2.64,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,4,3,-1,1,2.81
84856,36181,2.04,-79.8,-82.4,-1.21,4,7,2.00,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,0,2.81
84858,36182,2.79,-79.6,-82.5,-1.13,4,7,2.20,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,1,2.79
84860,36183,2.83,-79.7,-82.4,-1.15,4,7,1.70,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,1,2.79
84862,36184,2.81,-79.5,-82.7,-1.16,4,7,2.16,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,1,2.79
84864,36185,2.04,-79.6,-106.3,-1.13,2,2,6.66,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,0,2.79
84867,36186,2.80,-79.7,-82.3,-1.13,4,7,1.84,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,1,2.80
84869,36187,2.80,-79.5,-82.5,-1.19,4,7,1.34,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,1,2.80
84871,36188,2.08,-79.7,-105.6,-1.21,2,2,6.67,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,0,2.80
84873,36189,2.02,-79.6,-106.6,-1.10,2,1,7.50,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,3,3,0,2.80
84875,36190,2.74,-79.6,-82.4,-1.13,4,7,2.00,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,1,2.80
84877,36191,2.67,-79.8,-83.2,-1.10,4,7,2.19,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,1,2.80
84880,36192,2.75,-79.8,-82.7,-1.15,4,6,2.63,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,1,2.75
84882,36193,2.04,-79.8,-105.5,-1.04,2,2,6.98,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,0,2.75
84884,36194,2.76,-79.6,-82.7,-1.33,4,6,2.42,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,1,2.75
84886,36195,2.84,-79.8,-82.5,-1.25,4,7,1.38,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,1,2.75
84888,36196,2.80,-79.7,-82.9,-1.06,4,7,2.09,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,1,2.76
84890,36197,2.80,-79.9,-82.6,-1.13,4,7,1.41,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,1,2.80
84892,36198,2.04,-79.8,-83.3,-1.27,4,7,2.06,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,0,2.80
84895,36199,2.75,-79.8,-82.8,-1.16,4,6,2.59,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,4,1,2.80
84897,36200,2.10,-79.8,-106.0,-1.10,2,3,6.03,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,0,2.80
84899,36201,2.56,-79.7,-82.8,-1.12,4,6,3.00,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,1,2.80
84901,36202,2.84,-79.7,-82.4,-1.12,4,7,1.31,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,1,2.80
84903,36203,2.78,-79.7,-83.1,-1.18,4,7,2.08,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,1,2.78
84905,36204,2.82,-79.9,-82.7,-1.07,4,7,1.34,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,1,2.78
84907,36205,2.71,-79.8,-82.4,-1.10,4,7,1.95,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,1,2.78
84910,36206,1.22,-79.7,-106.9,-1.21,2,1,7.59,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,0,2.78
84912,36207,2.80,-79.7,-82.4,-1.16,4,7,1.66,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,1,2.80
84914,36208,2.86,-79.8,-82.4,-1.22,4,7,1.86,0,0,0,0,0,-15,-29,1034,1,1,35,35,0,0,0,4,0,1,1,2.80
84916,36209,1.98,-79.7,-82.5,-1.21,4,7,2.00,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,4,-3,0,0,2.80
84918,36210,2.05,-79.6,-105.2,-1.18,2,2,6.92,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,4,-3,0,0,2.80
84920,36211,2.78,-79.7,-82.7,-1.16,4,7,1.34,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,4,-3,0,1,2.80
84922,36212,2.80,-79.6,-82.3,-1.24,4,7,1.64,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,4,-3,0,1,2.80
84925,36213,2.86,-79.6,-82.9,-1.09,4,7,1.05,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,4,-3,0,1,2.80
84927,36214,2.78,-79.6,-82.4,-1.16,4,7,1.55,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,4,-3,0,1,2.80
84929,36215,2.77,-79.8,-83.4,-1.13,4,7,2.08,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,4,-3,0,1,2.78
